Omschrijving,Kleur,NFC-Waarde,Fashion-Waarde,Technische-Waarde,Culturele-Waarde,Politieke-Waarde,Economische-Waarde,
De concerten van verschillende artiesten zijn altijd in enkele minuten al uitverkocht. Alleen de echte fans zitten al minuten voordat de kaartjes beschikbaar zijn. De echte fans zijn dus heel erg bereid om te wachten tot zij kaartjes kunnen bestellen en gaan wanneer de kaartjes beschikbaar zijn ook er alles aan doen om een kaartje te krijgen.,Red,43,4,2,2,1,2,
deze bus heeft geen bestuurder nodig maar rijdt passagiers zelf naar haltes. er hoeft dus nooit meer iemand achter het stuur omdat de bus zelf rijdt,Green,52,5,4,2,3,2,
De Netflix en Chill knop moet de klant zelf maken om vervolgens direct contact te krijgen met Netflix en om eten te bestellen.,Red,58,5,4,2,3,4,
Je koopt geen boek, maar je leest wel een boek. Het is dus een boek vanuit een ander perspectief.,Red,58,5,4,2,3,4,
Het is technologie dat zorgt voor mensen. Dus de technologie wordt voor goede doeleinden gebruikt.,Red,58,5,4,2,3,4,
Technologie die gebruikt wordt om het dagelijks leven van mensen makkelijker te maken. Je ziet hoe lang het nog duurt voor de metro komen en hoe lang deze metro is.,Red,58,5,4,2,3,4,
Een Arabisch festival. Mensen/ klanten gaan naar een Arabisch festival om zich te 'linken' met het merk.,Blue,53,4,3,3,2,4,
,Blue,53,4,3,3,2,4,
,Blue,53,4,3,3,2,4,
,Blue,53,4,3,3,2,4,
Pepper wilt zijn consumenten testen door zo snel mogelijk naar de winkel te komen. De eerste 100 klanten kregen een voucher, dus zo werden de klanten getest over hoe gedreven ze zijn met het merk. Wanneer de klanten echt fan zijn van het merk, zullen zij heel veel moeite doen om bij de eerste 100 klanten te horen.,Red,43,4,2,2,1,2,
Albert Heijn probeert exlusief te zijn door middel van de bonuskaart. Door te kijken naar het koopgedrag van mensen kunnen zij op den duur persoonlijke exclusieve aanbieding voorstellen aan haar klanten.,Green,68,4,2,5,4,2,
Exlusief luchtje dat niet voor iedereen beschikbaar is vanwege de prijs. Hierdoor creëert het merk een selecte doelgroep.,Green,68,4,2,5,4,2,
Norwegian is altijd op het juiste moment aanwezig. Ze spelen goed in op de actualiteit en bieden daarnaast tegelijk een aanbieding op hun product aan.,Green,68,4,2,5,4,2,
Heineken speelt vaak goed in op actuele gebeurtenissen met name op social media. Hierdoor zijn zij altijd op het goede moment aanwezig voor de doelgroep.,Green,68,4,2,5,4,2,
Goed zorgen voor het personeel. Eerst inside daarna pas outside. Niemand is tegenwoordig meer zeker van een vaste aanstelling. Je moet dus als bedrijf niet naar buiten komen met omzet cijfers maar eerder met een beeld van de werkenemers die goed worden behandelt om zo een goed beeld te krijgen van het bedrijf. Zo creëer je waarde bij de consument.,Green,68,4,2,5,4,2,
Goede interne situatie zorgt voor respect van de consument.,Green,68,4,2,5,4,2,
Een slim horloge dat jou helpt herinneren aan je vlucht.,Green,68,4,2,5,4,2,
Een persoonlijke speel ervaring met een slim speeltje dat nieuwsgierig is en kan praten.,Green,68,4,2,5,4,2,
Je kunt op ieder moment je muziek luisteren zonder de lasten van de oortelefoons met kabel.,Red,58,5,4,2,3,4,
Een lasersnijder,Yellow,52,5,5,4,1,2,
Informatie over de calorieën van McDonalds eten wordt vrijgegeven.,Red,58,5,4,2,3,4,
Benificial intelligence, anti bullying app,Yellow,52,5,5,4,1,2,
Mensen gaan steeds vaker gebruik maken van technologie om zaken, zoals betalen, makkelijker en sneller te maken.,Blue,51,4,4,3,2,4,
Iphone bluetooth oortjes,Yellow,40,5,4,3,2,2,
Slimme fietsbel die je naar jouw ingevoerde bestemming navigeert,Yellow,52,5,5,4,1,2,
,Yellow,40,5,4,3,2,2,
Nieuwe variant van bidons. Het is een beker en een bidon in 1.,Yellow,40,5,4,3,2,2,
Langzaam aan komen er verschillende knoppen op de markt die het bestellen van producten eenvoudiger maken. Op het moment dat bijvoorbeeld jouw wasmiddel op is bestel je met een druk op de knop nieuwe, welke de volgende dag wordt bezorgd. Deze knoppen zijn in de toekomst mogelijk beschikbaar voor elk product en kun je overal in je huis neerlegen. Dit bespaart een hoop tijd. Boodschappen doen is nog nooit zo makkelijk geweest.,Blue,51,4,4,3,2,4,
De technologie wordt gebruikt voor goede doeleinden. Zoals het energie opwekken op een millieu-vriendelijke manier.,Blue,45,5,2,3,2,3,
,Yellow,40,5,4,3,2,2,
Je moet je eerst inschrijven voor de nieuwsbrief voordat je 10% korting krijgt.,Blue,45,5,2,3,2,3,
Technologie wordt gebruikt om auto rijden comfortabeler en beter te maken.,Red,58,5,4,2,3,4,
,Yellow,40,5,4,3,2,2,
,Red,53,5,4,5,3,1,
"De technologie wordt gebruikt voor goede doeleinden. Het draagt oplossing aan voor ""klanten"". Op medisch gebied kan er steeds meer bereikt worden, vanwege de technologie.,Blue,45,5,2,3,2,3",
Robots/technologie wordt ingezet voor goede doeleinden.,Red,58,5,4,2,3,4,
,Red,53,5,4,5,3,1,
Je moet jezelf bewijzen aan Qmusic door het raden van een bepaald geluid. Wanneer je dit goed gedaan hebt, dan wordt je erkend als een exlusieve luisteraar die allemaal vette prijzen wint. Je moet jezelf dus bewijzen.,Red,50,1,4,4,4,2,
Het gebruiken van technologie(3D-printer) om nieuwe stoffen te maken,Yellow,52,5,5,4,1,2,
,Yellow,40,5,4,3,2,2,
Sneller contact maken door de allerhande whatsapp hulp,Yellow,52,5,5,4,1,2,
De helm detecteert gevaar met behulp van sensoren en belt automatisch het alarmnummer.,Red,53,5,4,5,3,1,
Blokker was altijd een saai bedrijf waar vermoeide huisvrouwen hun Swiffer XL vandaan haalden. Met deze nieuwe campagne van Blokker proberen ze meer waarde te geven aan hun producten, door een high-class huisvrouw te gebruiken die veel tot de verbeelding spreekt. Op deze manier probeer Blokker een ander beeld van zichzelf neer te zetten.,Red,50,1,4,4,4,2,
Mensen zijn bereid om exotischer te eten. Zij proberen steeds vaker vreemde producten, zoals insecten.,Blue,51,4,4,3,2,4,
,Red,53,5,4,5,3,1,
Virtual Reality gaat een steeds belangrijkere rol spelen in onze maatschappij. Deze mevrouw hoeft geen proefrit meer te maken. Ze beleefd de auto via haar VR-bril. De vrituale wereld wordt samengevoegd met onze 'echte' wereld.,Blue,51,4,4,3,2,4,
,Red,53,5,4,5,3,1,
Mensen gaan in de rij staan voor deze combinatie. De collectie is exclusief en als je het hebt dan heb je status,Green,51,5,3,4,2,4,
Ditzo appt nu met klanten om de klantenservice te verbeteren,Red,46,3,4,4,5,3,
,Red,53,5,4,5,3,1,
,Blue,51,4,4,3,2,4,
Suicide club Rotterdam. Club waarvoor je zelf moet aanmelden en daarna uitgekozen moet worden.,Yellow,52,5,5,4,1,2,
,Red,53,5,4,5,3,1,
,Red,53,5,4,5,3,1,
-,Yellow,64,5,5,5,3,3,
de kunst is om technologie te gebruiken voor oplossingen voor klanten, wat het automatisch inparkeren doet voor de consument.,Yellow,50,5,2,4,1,3,
,Red,53,5,4,5,3,1,
De technologie wordt gebruikt om oplossingen aan te dragen voor klanten. Zoals het makkelijker maken van het schoonmaken van een zwembad.,Blue,45,5,2,3,2,3,
,Red,53,5,4,5,3,1,
Mensen doen heel veel moeite om aan de iPhone 7 te komen. Puur voor de status om te zeggen dat ze de iPhone 7 hebben, die hoogstwaarschijnlijk overal is uitverkocht.,Green,51,5,3,4,2,4,
Steeds vaker kom ik elektronische sigaretten (e-cigarettes) tegen op openbare plekken,Red,57,5,5,4,5,4,
,Yellow,52,4,4,3,3,2,
Nike is bezig met een zelfstrikkende schoen die in november zal launchen in de vs. de eerste signalen waren al in 1985 op te merken.,Red,57,5,5,4,5,4,
Deze pillen zijn ontwikkeld om te verkopen in de 1ste wereld en beloven de first-world-problems op te lossen. Het doel is om mensen na te laten denken over hun minder belangrijkere problemen en de pillen te kopen omdat de opbrengst naar onderzoek gaat voor de genezing van aids,Red,57,5,5,4,5,4,
Amsterdam is bezig met het ontwikkelen van zelfsturende boten voor in de iconische grachten,Red,57,5,5,4,5,4,
,Yellow,44,5,3,4,2,3,
,Yellow,44,5,3,4,2,3,
,Yellow,44,5,3,4,2,3,
cryptocurrency geeft een totaal nieuwe dimensie aan betalen,Red,57,5,5,4,5,4,
Met de technologie ontwikkelingen van tegenwoordig waarop Apple zich gaan richten op het gemakkelijk gebruik met technologieën voor de consumenten.,Red,45,4,4,4,3,3,
Transavia verkoopt snacks die uitgedeeld worden in hun vliegtuigen in een vending machine voor 35 euro per snack. deze snacks dienen naast voeding ook als vliegticket naar een bepaald aantal locaties in Europa (en terug),Red,57,5,5,4,5,4,
de Samsung Galaxy S5 is bestand tegen water,Yellow,40,5,4,3,2,2,
Blendle geeft nieuwe mogelijkheden om het nieuws te lezen,Red,57,5,5,4,5,4,
Door niet bij een label te tekenen en zijn muziek alleen op streamingsdiensten aan te bieden, verandert hij de manier waarop we naar muziek luisteren en hoe we erover denken.,Red,41,3,2,4,4,1,
Op het eerste gezicht kun je niet zien voor wat deze actie is.,Red,44,4,3,4,1,1,
Tekeningen op de vloer van de metro, waar staat dit voor.,Red,44,4,3,4,1,1,
Een kleine stand opgezet om reclame te maken voor een zogenaamde 'doehetselfiebox'.,Red,44,4,3,4,1,1,
Als je door het oog keek kreeg je een aparte reflectie van jezelf, waarom is dit?,Red,44,4,3,4,1,1,
Bouwvakkers hebben een bord neergezet om over te steken.,Red,44,4,3,4,1,1,
Een muur vol met kauwgom, waarom is dit?,Red,44,4,3,4,1,1,
De sticker is een soort rebus.,Red,44,4,3,4,1,1,
Wijnhaven is verandert in Winehavuhhh, het is niet duidelijk waarvoor dit is.,Red,44,4,3,4,1,1,
Steeds meer vrouwen laten hun haar groeien.,Red,44,4,3,4,1,1,
Een zogenaamde 'shoppingboy' deelt paraplu's uit, en helpt je tijdens het shoppen met je tassen dragen.,Red,44,4,3,4,1,1,
Een blauwe 'huiskamer' midden in de stad, het is niet duidelijk waarom het hier staat, maar je kunt wel even gaan zitten.,Red,44,4,3,4,1,1,
De baard was al een trend, maar glitters in je baard is weer iets nieuws, dit is iets wat opkomt tijdens de feestdagen.,Red,44,4,3,4,1,1,
Mensen zijn het gezonde eten onzin een beetje zat aan het worden. Blijkt veel verzonnen te zijn. Hoort een beetje bij perspective shifts maar het gaat niet over prijs.,Blue,36,5,4,4,2,3,
Bij de release van een Apple product staan mensen vaak dagen in de rij om een nieuw product aan te kunnen schaffen.,Blue,46,5,4,4,2,1,
Toen de Efteling in 2010 de Pegasus afbrak werden er stukken hout bewaard en later verkocht. Bij deze blokken hout zat een echtheidscertificaat. De kopers van de blokken hout konden online de code invoeren en kregen later bericht of ze een prijs hadden gewonnen. De klanten moeten dus eerst iets aanschaffen om daar iets voor terug te krijgen.,Blue,46,5,4,4,2,1,
Littlemonsters.com is het social media kanaal voor fans van Lady Gaga. De site is een aantal jaar geleden gelanceerd en de fans moesten een aanvraag doen om een account te kunnen krijgen. Voor deze aanvraag moest je je social media accounts ook koppelen omdat de site exclusief is voor Lady Gaga fans en anderen wilde weren van de site.,Blue,46,5,4,4,2,1,
This is a opportunity to find your own twin stranger. There are 7 people on the earth that look indentical to you. With this site you are able to find them.,Yellow,43,1,4,4,1,3,
De CEO van abercrombie wilt niet dat lelijke of dikke mensen in zijn kleren lopen.,Blue,36,5,4,4,2,3,
This is an anonymous opportunity to drink special cocktails. You have to make an appointment to go there.,Yellow,43,1,4,4,1,3,
This is a way to go places effectively. In this way you can go as fast as a bicycle just by standing up. Also it's small, so you can take it everywhere.,Yellow,43,1,4,4,1,3,
Je krijgt alleen voordeel als je deze app gedownload hebt. Dus je moet je op een manier bewijzen naar het merk.,Blue,36,5,4,4,2,3,
,Red,45,5,3,4,1,2,
,Red,45,5,3,4,1,2,
,Red,45,5,3,4,1,2,
,Red,45,5,3,4,1,2,
Mensen staan massaal in de rij voor de Iphone 7,Green,46,3,4,2,4,4,
Mensen zijn zo erg fan van een merk dat ze er een tatoeage nemen van het merk,Green,46,3,4,2,4,4,
Unox is aanwezig met de omstandigheden waarbij hun product het beste uit de verf komt,Green,46,3,4,2,4,4,
Bavaria staat natuurlijk bekend om producten van onder andere alcoholische dranken. Tijdens de zomer 2014 lanceerde het bedrijf de Bavariajurk,Green,46,3,4,2,4,4,
Een spotplaatje over het schandaal rond Volkswagen,Green,46,3,4,2,4,4,
Een trotse werknemer kust het logo van zijn bedrijf,Green,46,3,4,2,4,4,
Ford heeft onlangs de zelfparkerende auto gelanceerd.,Green,46,3,4,2,4,4,
Langzaam verdwijnen er banen in de supermarkten door de komst van nieuwe technologie,Green,46,3,4,2,4,4,
,Green,46,3,4,2,4,4,
Het luxe merk Balmain is door deze tijdelijke actie opeens een betaalbaar merk geworden,Green,46,3,4,2,4,4,
Bewegende reclame uitingen in de stad,Red,55,4,3,5,2,2,
Bewegende reclame uitingen bij aanzicht stad,Red,55,4,3,5,2,2,
Feedback geven over service van bedrijf met benoeming van de namen van de bezorgers,Red,55,4,3,5,2,2,
Dopper drinkfles,Blue,49,2,4,4,5,2,
Gescheurde broek,Blue,49,2,4,4,5,2,
een trend van nieuwe flessen die duurder zijn, het zorgt voor minder plastic flessen etc.,Yellow,45,3,4,4,2,4,
mensen gaan steeds minder vlees eten,Yellow,45,3,4,4,2,4,
roken wordt steeds meer tegengegaan,Yellow,45,3,4,4,2,4,
auto's worden steeds meer electrisch en tesla is ook een automerk die momenteel bezig is met autopilot,Yellow,45,3,4,4,2,4,
Ik ben zelf geïnteresseerd in mode en dit zijn stijlen van 2016,Yellow,45,3,4,4,2,4,
fifa 17 is uit. foto van de mediamarkt,Yellow,45,3,4,4,2,4,
pokemon go is een echte augmented reality trend,Yellow,45,3,4,4,2,4,
Toon is een voorbeeld van beneficial intelligence,Green,47,4,3,2,4,2,
Een koelkast die volledig werkt op Windows.,Green,47,4,3,2,4,2,
"Makermovement. Op school kunnen leerlingen de rol van docent ""overnemen"" door directe connectie chromebook en prowise board. En op deze manier ook pronken met hun eigen resultaat.,Red,60,4,1,5,2,2",
Traditioneel museum voor het eerst een tentoonstelling speciaal voor kinderen, waarbij schilderijen laag hangen en kinderen in bepaalde kunstwerken kunnen kruipen.,Red,60,4,1,5,2,2,
"Nieuw watermuseum waarbij het publiek ""kunstwerken"" (flesjes water met een persoonlijk verhaal) inbrengt i.p.v. de kunstenaars,Red,60,4,1,5,2,2",
Schoenenmerk Toms maakt geen misbruik van lage lonen landen, maar doneert ( bij aankoop van een paar schoenen in het Westen) juist een paar schoenen aan een kind in nood.,Red,60,4,1,5,2,2,
Daan Roosegaarde heeft een toren uitgevonden die smog uit de lucht filtert. Negatief omgezet in positief.,Red,60,4,1,5,2,2,
In dit gebouw gaat de zonwering vanzelf dicht als de zon gaat schijnen. Gemak op de juiste plaats en tijd.,Red,60,4,1,5,2,2,
Green Happiness (foodblog) zegt: eet alleen groentes dat is goed voor je gezondheid. Gedegen wetenschapppelijk bewijs ontbreekt hiervoor. Columniste Rosanne Hertzberger denkt verder: gezondheidsclaim is niet wetenschappelijk, maar als iedereen alleen nog maar groentes zou eten zou dit een uitkomst zijn voor het voortbestaan van de aarde zonder klimaatrampen.,Red,60,4,1,5,2,2,
Elektrische auto opladen voor de deur, wanneer het jou goed uitkomt.,Red,60,4,1,5,2,2,
Bij deze automaat op Schiedam Centrum station kan je je afval achterlaten. Dit afval wordt dan omgezet in geld dat gedoneerd wordt aan Diergaarde Blijdorp.,Red,48,5,2,4,1,3,
Transavia creëerde verpakkingen die gewoon op normale chips, koek en snoepverpakkingen leken. Deze verpakkingen dienden ook als een ticket voor een vlucht van Transavia. De producten werden verkocht in deelnemende Carrefour supermarkten, in twee machines in Parijs metrostations en bij een Mk2 bioscoop in Parijs. De prijzen van de verpakkingen lagen tussen de 30 en 40 euro. Mensen die de verpakkingen kochten konden een code op de verpakkingen verzilveren voor een vlucht naar Barcelona, Lissabon of Dublin.,Red,48,5,2,4,1,3,
Op deze foto is een vorm te zien van perspective shifts, Pay What You Want. Je kunt hier voor het brood achterlaten wat je wilt, dit is dus een andere manier van geld betalen.,Blue,48,5,2,4,2,2,
,Blue,49,5,3,5,1,4,
Bij dit plaatje zie je pay what you can, dit is een vorm van perspective shifts aangezien je kan achterlaten wat je wilt en er geen vaste prijs is.,Blue,48,5,2,4,2,2,
Alleen de mensen die de uitnodiging ontvangen, hebben het recht op het kopen van de telefoon.,Blue,53,5,5,4,2,1,
Alleen de beste klanten van Ferrari worden uitgenodigd om er een te komen bekijken om de auto te kopen.,Blue,53,5,5,4,2,1,
Doordat je via ING ook met de smartphone kunt betalen, is het mogelijk om ook te gaan winkelen zonder dat je het van plan was en geld meegenomen hebt.,Blue,53,5,5,4,2,1,
Tijdens schade is het mogelijk dit meteen ter plekke te regelen. Of je maakt een foto en regelt het later. Zo kan het op het juiste moment geregeld worden.,Blue,53,5,5,4,2,1,
Een kijkje hoe het er bij de Rabobank intern aan toe gaat.,Blue,53,5,5,4,2,1,
HEMA heeft op de site staan hoe het intern zit.,Blue,53,5,5,4,2,1,
Nu is het mogelijk om te printen via je telefoon zonder dat je je telefoon hoeft aan te sluiten.,Blue,53,5,5,4,2,1,
Door de modules van LG is het mogelijk je telefoon om te toveren in een camera, speaker etc.,Blue,53,5,5,4,2,1,
